source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on
anjouan,B,northwin.com,Northwin lic,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,solobet.com,SoloBet AMP,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,yekbet.com,Yekbet,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,asyabahis.com,Asyabahis,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,dumanbet.com,Dumanbet,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tipobet365.com,Tipobet,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betturkey.com,Betturkey,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,longtian.bet,LONG TIAN,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,oncasi.com,ONCASI 最新ゲーム搭載オンカジ,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,a1slot.net,A1slot,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,bizbet.io,Bizbet,,,Gameway Global LLC,ALSI-202511025-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,bizbet-au.com,BizBet,,,Gameway Global LLC,ALSI-202511025-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,artcasino.io,ArtCasino.io,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,casinoorca.com,Casinoorca,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,wett-bet.com,WETT BET,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lumibet.com,LumiBet,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,winspin.ai,WinSpin,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betcrush.com,Betcrush,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,howzitcasino.com,Howzit.com,,,RegalTech Solutions Limitada,ALSI-202602046-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,mrcat.com,Mrcat,,,RegalTech Solutions Limitada,ALSI-202602046-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,trendbet.com,Trendbet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,parobet.com,Parobet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,cryptobosscasino.com,CryptoBoss,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,unlimcasino.com,Unlim казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,casinohype.com,Hype казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,aufcasino.com,Auf казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,winbitcasino.com,winbitcasino,,,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,bogartcasino.ag,Bogart,,,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,mondcasino.com,Mond,,,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,casinostars.io,CasinoStars,,,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betmania.ag,Betmania,,,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,majorx.game,MajorX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,minorx.game,MinorX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,grandx.game,GrandX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,minix.game,MiniX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,avrupabet.com,Avrupa nın En Büyük,,,Real Tech Ltd,ALSI-202601013-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,celtabet.com,Celtabet Türkiye,,,3-102-952681 SRL,ALSI-202603008-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,parmabet.com,Parmabet,,,3-102-952681 SRL,ALSI-202603008-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,sportsduel.com,Sports Duel,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,squadduel.com,Squad Duel,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betanic.com,Games,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,questjack.com,Questjack,,,QuestJack Ltd,ALSI-202508055-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tibiablackjack.com,Tibiablackjack,,,QuestJack Ltd,ALSI-202508055-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,sierra.casino,Sierra,,,Mirella Ltd,ALSI-202509009-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,olipsbet.com,Olipsbet,,,Evoluxia Limitada,ALSI-202510013-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,freespinz.com,Freespinz,,,Pacific Odds SRL,ALSI-202510032-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,erc20play.com,Erc20Play,,,Fortune HUB OÜ,ALSI-202512031-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tycoonwin.com,Tycoon,,,3-102-950476 LIMITADA,ALSI-202602013-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,xbagh.casino,xBagh,,,Ingrex Tech LTD,ALSI-202602050-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,egebet.com,Egebet Web Sitesi,,,3-102-947593 SRL,ALSI-202603005-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,parolambet.com,Loading,,,3-102-952932 SRL,ALSI-202604027-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,spin.io,Spin.io,,,FunGame LLC,ALSI-202508063-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betbeast.com,BetBeast,,,FunGame LLC,ALSI-202508063-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,juegojoker.com,JuegoJoker,,,Nova Code Limitada,ALSI-202508064-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,grbets.com,Grbets Adresi,,,Eagle Nobility LTD,ALSI-202509017-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,acarbet.com,Acarbet Adresi,,,Eagle Nobility LTD,ALSI-202509017-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,cryptogaming.com,CryptoGaming,,,Digital Chain Ventures SRL,ALSI-202509004-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,spassino.com,Spassino,,,Total Unlimited Marketing Ltd,ALSI-202509001-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,zenobet.com,Zenobet,,,Zenobet Ltd,ALSI-202509034-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,zenobet.gg,Zenobet,,,Zenobet Ltd,ALSI-202509034-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,madcasino.org,Mad,,,3-102-938906 SRL,ALSI-202510009-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,mad.casino,Mad,,,3-102-938906 SRL,ALSI-202510009-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,g4mbit.com,G4mbit,,,CONDOOR V.P. LIMITED,ALSI-202510026-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lavbet.co,LavBet,,,Lavbet Limitada,ALSI-202510027-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lavbet.com,LavBet,,,Lavbet Limitada,ALSI-202510027-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,k1.game,K1 Game,,,3-102-938908 SRL,ALSI-202511053-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lv33.com,LV33,,,3-102-945737 SRL,ALSI-202511032-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lv33.io,LV33,,,3-102-945737 SRL,ALSI-202511032-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,xprobet.com,Xprobet,,,3-102-946386 SRL,ALSI-202512003-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,gangabet.mx,GANGABET Apuestas y,,,OW Internacional Ltd,ALSI-202512013-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,spinrain.com,SpinRain,,,IsleSoft Lab Ltd.,ALSI-202601011-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,stradabet.com,Stradabet,,,Luxora Interactive Limited,ALSI-202601032-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,roulo.gg,Roulo,,,Roulo Interactive Games LLC,ALSI-202602053-FI2,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,qqpk.com,QQPK,,,QQPOKER Technology Limited,ALSI-202603009-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,normal-game.com,Normal Game,,,3-102-950813 LIMITADA,ALSI-202603038-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,normal.game,Normal,,,3-102-950813 LIMITADA,ALSI-202603038-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,jackpot88.io,Jackpot88,,,3-102-950412 LIMITADA,ALSI-202603036-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,jp88.io,Jp88,,,3-102-950412 LIMITADA,ALSI-202603036-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,10x10bet.com,TEN by TEN BET 10x10bet,,,Normanhouse LTD,ALSI-202603050-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,10x10.bet,Home,,,Normanhouse LTD,ALSI-202603050-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,keyzino.com,Keyzino,,,Dexbay Ltd,ALSI-202604033-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,stepsino.com,Stepsino,,,Dexbay Ltd,ALSI-202604033-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,vamoplay.com,Vamo Play,,,3-102-938326 SRL,ALSI-202508062-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,greatslots.com,Great,,,BrightSky Ltd,ALSI-202508057-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betmonks.com,Betmonks,,,Gamerly Holding Ltd,ALSI-202508059-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betitor.com,Betitor,,,3-102-941073 SRL,ALSI-202509018-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,dadastake.com,Dadastake,,,Fortaluna Ltd,ALSI-202509045-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,kikabet.com,Kikabet,,,Blackwave Ltd.,ALSI-202509019-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,gameside.io,Gameside,,,Final Whistle Ltd,ALSI-202509022-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,anubet.com,AnuBet,,,Hexiro Ltd,ALSI-202509043-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,7red.com,7Red.com Online,,,Red Ace Limited,ALSI-202509030-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,warriorbet.io,Warriorbet,,,3-102-938960 SRL,ALSI-202509057-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tucanbit.io,TucanBit,,,3-102-940901 SRL,ALSI-202509055-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,megasino.win,Megasino,,,Karthala Ventures Ltd,ALSI-202510014-FI1,,2026-10-08,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,welvura1.com,Welvura,,,3-102-943707 SRL,ALSI-202510019-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,imperia.bet,IMPERIABET,,,3-102-939877 SRL,ALSI-202510024-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,americaloto.com,Jogue America Loto,,,Lucky AML Ltd,ALSI-202510001-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,case-battle.com,Case,,,MILLENNIUM LIMITED,ALSI-202510003-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,chance.net,Chance,,,Chance Ltd,ALSI-202510039-FI2,,2026-10-26,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,buffalo-casino.com,BUFFALO,,,3-102-945833 SRL,ALSI-202510062-FI2,,2026-10-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,coolt.casino,Сoolt,,,Nuveau Ltd,ALSI-202510045-FI2,,2026-10-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tomcasino.net,Tomcasino,,,3-102-941391 SRL,ALSI-202511019-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,dicey.com,Play,,,3-102-943011 SRL,ALSI-202511054-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,8win.com.my,8win,,,3-102-946565 SRL,ALSI-202511031-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,surewin168.com,sureWin,,,3-102-948637 SRL,ALSI-202511046-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,bet502.com,Bet502,,,Netsolution Holding Ltd.,ALSI-202511057-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,kktcbet.com,Ana Sayfa,,,Nicosia Betting Ltd,ALSI-202512025-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,vegabro.com,VegaBro,,,Vega Technologies Holding Limited,ALSI-202512019-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,lukkly.com,LUKKLY,,,Nexluck Ltd,ALSI-202512012-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,cs2skin.com,CS2SKIN,,,3-102-946905 SRL,ALSI-202512033-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,tubetrd.com,TuBetRD,,,3-102-948797 SRL,ALSI-202512037-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,scattr.com,SCATTR,,,Triglyph Technologies Ltd,ALSI-202512039-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,wilderbet.com,Wilderbet,,,VitaCore Limited,ALSI-202512038-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,leclubbet.com,LeClubBet,,,LeClub Bet Ltd,ALSI-202601019-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,crash2x.com,Crash2x,,,Meta Jack Inc.,ALSI-202601024-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,artemisbet.com,Artemisbet,,,Star Moss Ltd,ALSI-202601004-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,winro.io,Winro,,,August Gaming Ltd,ALSI-202601039-FI2,,2027-01-23,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,sweatbet.io,Sweatbet,,,3-102-944260 SRL,ALSI-202601052-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,like.casino,LikeCasino,,,3-102-948639 SRL,ALSI-202601050-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,moon.com,Moon,,,Moon International Ltd,ALSI-202601063-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,roketbahis.com,Oyun Zamanı,,,Laulani Investment Ltd,ALSI-202601057-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,gameslots.com,GameSlots,,,Solid X Ltd,ALSI-202602002-FI1,,2027-01-31,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,betoriz.com,Betoriz lic,,,Kingslayer Entertainment Ltd,ALSI-202602006-FI1,,2027-02-05,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,nolimit.com,Nolimit,,,Fuego Mediatech Ltd,ALSI-202602003-FI1,,2027-02-05,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,pokerjoker.com,Pokerjoker,,,PJK Trading Ltd,ALSI-202602001-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,sportifpro.com,SportifPro,,,Ameriserv LLC,ALSI-202602034-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,craze.casino,Craze,,,Gridline Limited,ALSI-202602036-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,slotzula.com,Slotzula,,,Rambo Corp Limited,ALSI-202603015-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,pokerclubhub.com,Play & Host Online Poker Clubs,,,3-102-953867 SRL,ALSI-202604005-FI1,,2027-04-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,10x.win,Home 10xwin,,,Vantage Crest Ltd,ALSI-202603058-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,mybc.game,MYBC,,,AceQueen Limited,ALSI-202604006-FI1,,2027-04-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,hellocasino.io,HelloCasino,,,3-102-940372 SRL,ALSI-202604020-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,kranz.top,Kranz Top,,,3-102-952153 SRL,ALSI-202604024-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,reeljoy.com,Reeljoy,,,3-102-952820 SRL,ALSI-202604026-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,legenddrop.com,LegendDrop,,,Legenddrop Ltd,ALSI-202604012-FI1,,2027-04-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,ganare.com,Ganare,,,Born Champion Entertainment Ltd,ALSI-202604031-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,interwin.com,Interwin,,,3-102-959230 SRL,ALSI-202604030-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,playandpredict.io,Play and Predict,,,Blackmere Ltd,ALSI-202605032-FI1,,2027-05-10,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,star.gg,STAR.GG,,,Skyborn Limited,ALSI-202605021-FI1,,2027-05-14,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,B,hype247.bet,Hype247,,,One Crane Studio Ltd,ALSI-202604043-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,betewin.com,Betewin Adresi,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,jasino.com,Jasino,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,olabahis.com,Olabahis,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,bahis.com,Bahis,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,sahabet.com,Sahabet,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,partybet.app,Partybet,,,On Read SRL,ALSI-202508060-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,winpeso.asia,Winpeso,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,mn-bizbet.io,BizBet Mongolia,,,Gameway Global LLC,ALSI-202511025-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,kuzeycasino.com,nginx,,,Mistletoe Ltd,ALSI-202508061-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,betixir.com,Betixir,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,capitolbet.com,Capitolbet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,taksimbet.com,Taksimbet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,skybook.ag,Skybook,,,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,haydicasino.com,Haydicasino Adresi Güncellendi,,,Nowplatform Ltd.,ALSI-202509021-Fll,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,bahizz.com,Bahizz,,,High Gaming IT Services Limited,ALSI-202603023-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,tibiadice.com,Tibia Dice,,,QuestJack Ltd,ALSI-202508055-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,elipsbet.com,ElipsBet,,,Evoluxia Limitada,ALSI-202510013-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,ebete.com,Ebete,,,Pacific Odds SRL,ALSI-202510032-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,ssplaywin.club,SSExchange,,,3-102-942786 SRL,ALSI-202512001-FI1,,2026-11-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,ssexch.io,SSExchange,,,3-102-942786 SRL,ALSI-202512001-FI1,,2026-11-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,satfair.in,Sportsexch,,,3-102-942786 SRL,ALSI-202512001-FI1,,2026-11-30,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,kavbet.com,Kavbet,,,3-102-949697 SRL,ALSI-202602021-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,mavibet.com,Mavibet,,,3-102-949697 SRL,ALSI-202602021-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,nakitbahis.com,Nakitbahis,,,3-102-949697 SRL,ALSI-202602021-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,spingreen.casino,SpinGreen,,,3-102-950476 LIMITADA,ALSI-202602013-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,ampm.casino,Ampm,,,3-102-950476 LIMITADA,ALSI-202602013-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,
anjouan,C,kheli.bet,Kheli,,,Ingrex Tech LTD,ALSI-202602050-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,
