source,tier,domain,brand,email,email_source,operator,licence,licence_status,expiry,confidence,flag,status,contacted_on,recheck_verdict,recheck_live,recheck_http,recheck_title,recheck_reason,recheck_date
anjouan,C,caposino.com,Caposino,support@mangodorado.com,contact page,CONDOOR V.P. LIMITED,ALSI-202510026-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,...,,2026-08-14
anjouan,C,slotbaba.com,Slotbaba Official,info@slotbaba.com,contact page,IsleSoft Lab Ltd.,ALSI-202601011-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Slotbaba Official - Slotbaba Güvenli Giriş | Ücretsiz Online Oyunlar,,2026-08-14
anjouan,C,oxy.casino,OXY,support@oxy.casino,contact page,Spiritus Limited,ALSI-202603056-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,OXY,,2026-08-14
anjouan,C,tonplay.com,Tonplay,info.partners@tonplay.com,affiliate page,Galaxy Byte Lab SRL,ALSI-202508040-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,TonPlay — Online Casino with TON Coin,,2026-08-14
anjouan,C,booty.casino,Booty,support@booty.casino,affiliate page,BMGruppe Ltd,ALSI-202510020-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,C,casinocrypto.io,CasinoCrypto,affiliates@casinocrypto.io,affiliate page,BMGruppe Ltd,ALSI-202510020-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,CasinoCrypto | Crypto Casino with Instant Withdrawals,,2026-08-14
anjouan,C,gold.casino,Gold,admin@gold.casino,affiliate page,3-102-944744 SRL,ALSI-202510061-FI2,,2026-10-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Gold Casino,,2026-08-14
anjouan,C,robobet.com,Robobet,info@robobet.com,affiliate page,Aurevia Digital Ventures Ltd,ALSI-202510058-FI2,,2026-10-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Robobet,,2026-08-14
anjouan,C,richevoslot.com,RICHEVO,support@game.com,contact page,Nuvorich Limited,ALSI-202509053-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,RICHEVO SLOT,,2026-08-14
anjouan,C,phonix.casino,Phonix,help@phonix.casino,contact page,3-102-939892 SRL,ALSI-202510006-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Phonix Casino,,2026-08-14
anjouan,C,loonieplay.com,loonieplay.com,info@loonieplay.com,affiliate page,Kingside Push Ltd,ALSI-202509025-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,loonieplay.com,,2026-08-14
anjouan,C,spinay.com,Spinay,support@spinay.com,contact page,Oranox Ltd,ALSI-202601012-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,...,,2026-08-14
anjouan,C,graildraw.com,GrailDraw,you@email.com,contact page,Grail Technologies Ltd.,ALSI-202512005-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,GrailDraw · Provably Fair Luxury Watch Raffles,,2026-08-14
anjouan,C,redslot.com,Access Restricted,support@redslot.com,contact page,3-102-953088 SRL,ALSI-202603040-FI2,,2027-03-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Access Restricted — Redslot,,2026-08-14
anjouan,C,vegasking.io,Vegasking,support@dragoon.dev,contact page,Royal Edge Holdings Limited,ALSI-202604013-FI1,,2027-04-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Online Casino & Slots | EvaCasino,,2026-08-14
anjouan,C,slapperzz.com,Slapperzz,support@slapperzz.com,affiliate page,3-102-942611 SRL,ALSI-202509041-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Slapperzz,,2026-08-14
anjouan,C,riskiiit.com,riskiiit,support@riskiiit.com,affiliate page,Overcooked Entertainment Ltd.,ALSI-202511044-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"riskiiit | Online Crypto Casino with Bitcoin, Ethereum, USDC",,2026-08-14
anjouan,C,hyperwin.org,Hyperwin,support@hyperwin.org,affiliate page,3-102-948725 SRL,ALSI-202512016-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Hyperwin | Fuel The Game Feel The Win,,2026-08-14
anjouan,C,ibitplay.com,air1bet,support@air1bet.com,affiliate page,Coderstuff Ltd.,ALSI-202601029-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"air1bet | Crypto Casino Games, Slot Games and Crypto Gambling",,2026-08-14
anjouan,C,cola.com,Cola.com,cola@gmail.com,affiliate page,Desert Star Limited,ALSI-202602041-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Cola.com,,2026-08-14
anjouan,C,enomocasino.com,Еномо Казино,support@enomocasino.com,affiliate page,3-102-944179 SRL,ALSI-202603016-FI1,,2027-02-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"🎰 Еномо Казино | Enomo Casino — Официальный сайт, 12к+ игр, бонусы, регистрируйся на 🎯",,2026-08-14
anjouan,C,mollydice.com,Mollydice,support@mollydice.com,affiliate page,Satoshi Labs Ltd,ALSI-202605020-FI1,,2027-05-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,MollyDice Best No KYC Crypto Casino & Sportsbook Platform 2026,,2026-08-14
anjouan,A,slotin.com,Slotin,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Slotin,,2026-08-14
anjouan,A,baywin.com,Baywin,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Baywin - Baywin Giriş,,2026-08-14
anjouan,A,maltcasino.com,MaltCasino,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,MaltCasino | Milyonerler kulübüne hoş geldiniz,,2026-08-14
anjouan,A,pinbahis.com,Pinbahis,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Pinbahis | Kazancı zirveye pinlemeye hoş geldiniz,,2026-08-14
anjouan,A,tipobet.com,Tipobet Adresi,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,gone,no,,,TimeoutError,2026-08-14
anjouan,A,u2is.tech,U2IS,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,U2IS - Ultimate Universal Integration System,,2026-08-14
anjouan,A,voodoo.casino,Voodoo,affiliates@heroicaffiliates.com,affcatalog:Heroic Affiliates,Novatrix SRL,ALSI-202508056-FI2,,2026-08-24,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,A,betticket.com,Betticket,support@betticket.com,site-contact-page,Riotorto Digital LTD,ALSI-202601035-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betting website,,2026-08-14
anjouan,A,grandbetting.com,Grandbetting,destek@grandbetting.com,site-contact-page,Riotorto Digital LTD,ALSI-202601035-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Grandbetting Online Casino ve Spor Bahisleri Sitesi,,2026-08-14
anjouan,A,queenbet.com,Queenbet,support@queenbet.com,site-contact-page,Riotorto Digital LTD,ALSI-202601035-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Queenbet Online Casino ve Spor Bahisleri Sitesi,,2026-08-14
anjouan,A,betlike.com,Betlike,support@betlike.com,site-contact-page,Riotorto Digital LTD,ALSI-202601035-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betting website,,2026-08-14
anjouan,A,betphoenix.ag,Betphoenix,promoters@betphoenix.ag,affcatalog:BetPhoenix Affiliates,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"Live Sports Betting Odds, Online Sportsbook, Casino, Racebook, BetPhoenix",,2026-08-14
anjouan,A,meritwin.com,Meritwin,,,Nowplatform Ltd.,ALSI-202509021-Fll,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Meritwin,,2026-08-14
anjouan,A,wpk.com,WePoker官网,,,High Gaming IT Services Limited,ALSI-202603023-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,WePoker官网,,2026-08-14
anjouan,A,wepoker.com,WePoker官网,,,High Gaming IT Services Limited,ALSI-202603023-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,WePoker官网,,2026-08-14
anjouan,A,stack.bet,Stack.bet,,,3-102-936714 SRL,ALSI-202512010-FI1,,2026-12-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Stack.bet — Skill-Based Crypto Stacking Game,,2026-08-14
anjouan,B,otobet.com,Otobet,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Otobet,,2026-08-14
anjouan,B,betpublic.com,SoloBet AMP,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,SoloBet AMP,,2026-08-14
anjouan,B,bycasino.com,Bycasino,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Bycasino – Bycasino Giriş – Bycasino Güncel Giriş,,2026-08-14
anjouan,B,betira.com,Betira lic,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betira lic,,2026-08-14
anjouan,B,northwin.com,Northwin lic,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Northwin lic,,2026-08-14
anjouan,B,solobet.com,SoloBet AMP,,,Obsidian Titan Limited,ALSI-202602052-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,SoloBet AMP,,2026-08-14
anjouan,B,yekbet.com,Yekbet,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betting website,,2026-08-14
anjouan,B,asyabahis.com,Asyabahis,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Asyabahis - En İyi Spor Bahisleri ve Casino: Asyabahis giriş,,2026-08-14
anjouan,B,dumanbet.com,Dumanbet,,,Fortuna Digital Solutions FDS Limitada,ALSI-202509068-FI2,,2026-09-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Dumanbet - En İyi Spor Bahisleri ve Casino: Dumanbet giriş,,2026-08-14
anjouan,B,tipobet365.com,Tipobet,,,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Tipobet - Tipobet Resmi Giriş - Tipobet Güncel,,2026-08-14
anjouan,B,betturkey.com,Betturkey,marketing@betturkey.com,affcatalog:Betturkey Partners,Galactic Infinity Ltd,ALSI-202511048-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betturkey,,2026-08-14
anjouan,B,longtian.bet,LONG TIAN,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,LONG TIAN – ELITE PLAY. ELITE REWARDS,,2026-08-14
anjouan,B,oncasi.com,ONCASI 最新ゲーム搭載オンカジ,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,ONCASI 最新ゲーム搭載オンカジ,,2026-08-14
anjouan,B,a1slot.net,A1slot,,,U2IS Limited,ALSI-202601056-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,B,bizbet.io,Bizbet,support@bizbet.partners,affcatalog:Bizbet Partners,Gameway Global LLC,ALSI-202511025-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Bizbet Login – Official Sports Betting & Casino Website | Bet Online,,2026-08-14
anjouan,B,bizbet-au.com,BizBet,,,Gameway Global LLC,ALSI-202511025-FI2,,2026-11-29,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,BizBet,,2026-08-14
anjouan,B,artcasino.io,ArtCasino.io,partners@mematogroup.com,affcatalog:Memato Group,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,ArtCasino.io - The Art of Winning!,,2026-08-14
anjouan,B,casinoorca.com,Casinoorca,partners@mematogroup.com,affcatalog:Memato Group,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Casino Orca - Play Top Online Casino Games & Win Big!,,2026-08-14
anjouan,B,wett-bet.com,WETT BET,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,WETT BET,,2026-08-14
anjouan,B,lumibet.com,LumiBet,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,LumiBet,,2026-08-14
anjouan,B,winspin.ai,WinSpin,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,WinSpin: Online Casino & Sports Betting,,2026-08-14
anjouan,B,betcrush.com,Betcrush,,,Wild Blackfin Limited SRL,ALSI-202601043-FI2,,2027-01-30,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betcrush Casino,,2026-08-14
anjouan,B,howzitcasino.com,Howzit.com,partners@howzit.com,affcatalog:Howzit Partners,RegalTech Solutions Limitada,ALSI-202602046-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Howzit.com,,2026-08-14
anjouan,B,mrcat.com,Mrcat,affiliates@mrcat.com,affcatalog:Mr Cat Affiliates,RegalTech Solutions Limitada,ALSI-202602046-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,B,trendbet.com,Trendbet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Trendbet | Türkiye'nin en güvenilir şans oyunları sitesi,,2026-08-14
anjouan,B,parobet.com,Parobet,,,Maltech Ltd,ALSI-202603007-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Parobet,,2026-08-14
anjouan,B,cryptobosscasino.com,CryptoBoss,affiliates@combopartners.online,affcatalog:Combo Partners,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,CryptoBoss,,2026-08-14
anjouan,B,unlimcasino.com,Unlim казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Unlim казино официальный сайт | Unlim,,2026-08-14
anjouan,B,casinohype.com,Hype казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Hype казино официальный сайт | Hype,,2026-08-14
anjouan,B,aufcasino.com,Auf казино официальный сайт,,,3-102-937046 SRL,ALSI-202509033-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Auf казино официальный сайт | Auf,,2026-08-14
anjouan,B,winbitcasino.com,winbitcasino,,,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,winbitcasino,,2026-08-14
anjouan,B,bogartcasino.ag,Bogart,,,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Bogart Casino,,2026-08-14
anjouan,B,mondcasino.com,Mond,partners@mematogroup.com,affcatalog:Memato Group,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Mond Casino: Online Casino & Sports Betting,,2026-08-14
anjouan,B,casinostars.io,CasinoStars,partners@mematogroup.com,affcatalog:Memato Group,MOONSEEKER SRL,ALSI-202509006-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,CasinoStars: Premier Online Casino with Top Games & Bonuses,,2026-08-14
anjouan,B,betmania.ag,Betmania,,,International Radical Investment Ltd,ALSI-202509042-FI1,,2027-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Betmania,,2026-08-14
anjouan,B,majorx.game,MajorX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,MajorX: Online Casino,,2026-08-14
anjouan,B,minorx.game,MinorX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,MinorX: Online Casino,,2026-08-14
anjouan,B,grandx.game,GrandX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,GrandX: Online Casino,,2026-08-14
anjouan,B,minix.game,MiniX,,,Ay Information Technology LTD,ALSI-202511017-FI1,,2026-11-14,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,MiniX: Online Casino,,2026-08-14
anjouan,B,avrupabet.com,Avrupa nın En Büyük,,,Real Tech Ltd,ALSI-202601013-FI1,,2027-01-14,licence-matched,,DRAFT ONLY — NOT SENT,,blocked,no,403,,HTTP 403,2026-08-14
anjouan,B,celtabet.com,Celtabet Türkiye,destek@celtabet.com,site-contact-page,3-102-952681 SRL,ALSI-202603008-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Celtabet Türkiye | Canlı Bahis & Casino & Canlı Casino Sitesi,,2026-08-14
anjouan,B,parmabet.com,Parmabet,destek@parmabet.com,site-contact-page,3-102-952681 SRL,ALSI-202603008-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Parmabet | Türkiyenin En Güvenilir Canlı Bahis & Canlı Casino & Slot Sitesi,,2026-08-14
anjouan,B,sportsduel.com,Sports Duel,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Sports Duel,,2026-08-14
anjouan,B,squadduel.com,Squad Duel,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Squad Duel,,2026-08-14
anjouan,B,betanic.com,Games,,,Kitsilano Limitada,ALSI-202508065-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Games,,2026-08-14
anjouan,B,questjack.com,Questjack,,,QuestJack Ltd,ALSI-202508055-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,B,tibiablackjack.com,Tibiablackjack,,,QuestJack Ltd,ALSI-202508055-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,B,sierra.casino,Sierra,,,Mirella Ltd,ALSI-202509009-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Play & Win Big with Exclusive Bonuses at Sierra Casino,,2026-08-14
anjouan,B,olipsbet.com,Olipsbet,,,Evoluxia Limitada,ALSI-202510013-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"Avrupa'nın en kaliteli kadrosuyla sizlerin huzuruna çıkan Olipsbet, Bahis ve Casino dünyas",,2026-08-14
anjouan,B,freespinz.com,Freespinz,,,Pacific Odds SRL,ALSI-202510032-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,,,2026-08-14
anjouan,B,erc20play.com,Erc20Play,,,Fortune HUB OÜ,ALSI-202512031-FI1,,2026-12-21,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Casino Platform,,2026-08-14
anjouan,B,tycoonwin.com,Tycoon,support@tycoonwin.com,site-contact-page,3-102-950476 LIMITADA,ALSI-202602013-FI1,,2027-02-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Tycoon,,2026-08-14
anjouan,B,xbagh.casino,xBagh,,,Ingrex Tech LTD,ALSI-202602050-FI2,,2027-02-27,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,xBagh Casino – Best Online Casino in Bangladesh (BDT),,2026-08-14
anjouan,B,egebet.com,Egebet Web Sitesi,,,3-102-947593 SRL,ALSI-202603005-FI1,,2027-03-13,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Egebet Resmi Web Sitesi | Güncel Giriş Adresi,,2026-08-14
anjouan,B,parolambet.com,Loading,,,3-102-952932 SRL,ALSI-202604027-FI2,,2027-04-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Loading...,,2026-08-14
anjouan,B,spin.io,Spin.io,,,FunGame LLC,ALSI-202508063-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Spin.io - Crypto Casino & Sportsbook | Spin and play,,2026-08-14
anjouan,B,betbeast.com,BetBeast,partners@thrillpartners.com,affcatalog:Thrill Partners,FunGame LLC,ALSI-202508063-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,BetBeast – Own The Thrill,,2026-08-14
anjouan,B,juegojoker.com,JuegoJoker,,,Nova Code Limitada,ALSI-202508064-FI2,,2026-08-28,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,"JuegoJoker | Casino Online Argentina - Slots, Casino en Vivo y Crash Games",,2026-08-14
anjouan,B,grbets.com,Grbets Adresi,,,Eagle Nobility LTD,ALSI-202509017-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Grbets Resmi Giriş Adresi - Grbets Güncel ve Yeni Link 2026,,2026-08-14
anjouan,B,acarbet.com,Acarbet Adresi,,,Eagle Nobility LTD,ALSI-202509017-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Acarbet Resmi Giriş Adresi - Acarbet Güncel ve Resmi Site,,2026-08-14
anjouan,B,cryptogaming.com,CryptoGaming,,,Digital Chain Ventures SRL,ALSI-202509004-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,CryptoGaming,,2026-08-14
anjouan,B,spassino.com,Spassino,,,Total Unlimited Marketing Ltd,ALSI-202509001-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Spassino Casino,,2026-08-14
anjouan,B,zenobet.com,Zenobet,,,Zenobet Ltd,ALSI-202509034-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Zenobet - Premium Online Casino & Sports Betting,,2026-08-14
anjouan,B,zenobet.gg,Zenobet,,,Zenobet Ltd,ALSI-202509034-FI1,,2026-09-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Zenobet - Premium Online Crypto Casino,,2026-08-14
anjouan,B,madcasino.org,Mad,,,3-102-938906 SRL,ALSI-202510009-FI1,,2026-10-15,licence-matched,,DRAFT ONLY — NOT SENT,,live,yes,200,Mad Casino официальный сайт: регистрация и вход 2026,,2026-08-14
